variant,strategy,pattern,severity,impact_score,line_number,co_occurring_patterns,source_lines,complexity_class,total_suggestions,score,severity_encoded
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1
